REPORT_DATE,CUSTOMER_ID,SERVICE_ID,SERVICE_NAME,SUBSCRIPTION_STATUS
27/1/2023,60739158,4303164071,plan 4,active
27/1/2023,60993678,4419338675,plan 4,active
27/1/2023,60996351,4409127820,plan 4,active
27/1/2023,60999850,4280374723,plan 4,active
27/1/2023,61037872,4517686764,plan 4,active
27/1/2023,61050555,4382801334,plan 4,active
27/1/2023,61050555,4382809049,plan 4,active
27/1/2023,61147382,4256777043,plan 4,active
27/1/2023,61161403,4261297700,plan 2,active
27/1/2023,61182132,4271061206,plan 2,active
27/1/2023,61200068,4284773403,plan 4,active
27/1/2023,61224507,4297976346,plan 4,active
27/1/2023,61229713,4302469905,plan 4,active
27/1/2023,734164,4354067020,plan 4,active
27/1/2023,750184,4378322774,plan 4,active
27/1/2023,773884,4399899864,plan 4,active
27/1/2023,793958,4429273124,plan 4,active
27/1/2023,813354,4488049299,plan 4,active
28/1/2023,60026066,4406868160,plan 4,active
28/1/2023,60027002,4255233448,plan 4,active
28/1/2023,60034217,4442372173,plan 4,active
28/1/2023,60053389,4375744465,plan 4,active
28/1/2023,60082320,4383511050,plan 4,active
28/1/2023,60086737,4459751470,plan 4,active
28/1/2023,60095358,4404231632,plan 4,active
28/1/2023,60128263,4335500641,plan 4,active
28/1/2023,60177649,4294361484,plan 4,active
28/1/2023,60177649,4394139825,plan 4,active
28/1/2023,60180497,4260478873,plan 2,active
28/1/2023,60182668,4396049600,plan 4,active
28/1/2023,60185204,4284992070,plan 4,active
28/1/2023,60190048,4291651196,plan 4,active
28/1/2023,60196265,4366809190,plan 2,active
28/1/2023,60210789,4465550619,plan 4,active
28/1/2023,60231169,4284563427,plan 4,active
28/1/2023,60249741,4337419607,plan 2,active
28/1/2023,60249741,4341495207,plan 2,active
28/1/2023,60275431,4260083925,plan 2,active
28/1/2023,60283481,4465899061,plan 4,active
28/1/2023,60286846,4253119682,plan 4,active
28/1/2023,60293793,4328537262,plan 2,active
28/1/2023,60305250,4368272881,plan 4,active
28/1/2023,60314129,4449198930,plan 4,active
28/1/2023,60325890,4302859921,plan 4,active
28/1/2023,60334578,4376156312,plan 4,active
28/1/2023,60352131,4357582789,plan 4,active
28/1/2023,60362304,4361328179,plan 4,active
28/1/2023,60371935,4488061108,plan 4,active
28/1/2023,60371935,4490866771,plan 4,active
28/1/2023,60420043,4524087388,plan 4,active
28/1/2023,60420766,4300872558,plan 6,active
28/1/2023,60424203,4350426559,plan 4,active
28/1/2023,60428037,4528583191,plan 5,active
28/1/2023,60431594,4470173512,plan 4,active
28/1/2023,60448091,4443612525,plan 4,active
28/1/2023,60451854,4288564100,plan 2,active
28/1/2023,60468503,4464162978,plan 4,active
28/1/2023,60502765,4368119137,plan 2,active
28/1/2023,60503592,4396670464,plan 6,active
28/1/2023,60547092,4253404219,plan 2,active
28/1/2023,60633036,4429676024,plan 4,active
28/1/2023,60640337,4321846223,plan 4,active
28/1/2023,60640337,4321846962,plan 4,active
28/1/2023,60640337,4321850733,plan 4,active
28/1/2023,60640337,4334355167,plan 4,active
28/1/2023,60652755,4402771415,plan 4,active
28/1/2023,60654382,4365209666,plan 2,active
28/1/2023,60656869,4443574427,plan 4,active
28/1/2023,60696998,4532811197,plan 4,active
28/1/2023,60708695,4481091739,plan 4,active
28/1/2023,60727608,4253041661,plan 6,active
28/1/2023,60739158,4303164071,plan 4,active
28/1/2023,60993678,4419338675,plan 4,active
28/1/2023,60996351,4409127820,plan 4,active
28/1/2023,60999850,4280374723,plan 4,active
28/1/2023,61033630,4559905683,plan 6,active
28/1/2023,61037872,4517686764,plan 4,active
28/1/2023,61050555,4382801334,plan 4,active
28/1/2023,61050555,4382809049,plan 4,active
28/1/2023,61147382,4256777043,plan 4,active
28/1/2023,61161403,4261297700,plan 2,active
28/1/2023,61182132,4271061206,plan 2,active
28/1/2023,61200068,4284773403,plan 4,active
28/1/2023,61224507,4297976346,plan 4,active
28/1/2023,61229713,4302469905,plan 4,active
28/1/2023,734164,4354067020,plan 4,active
28/1/2023,750184,4378322774,plan 4,active
28/1/2023,773884,4399899864,plan 4,active
28/1/2023,793958,4429273124,plan 4,active
28/1/2023,813354,4488049299,plan 4,active
29/1/2023,60026066,4406868160,plan 4,active
29/1/2023,60027002,4255233448,plan 4,active
29/1/2023,60034217,4442372173,plan 4,active
29/1/2023,60053389,4375744465,plan 4,active
29/1/2023,60082320,4383511050,plan 4,active
29/1/2023,60086737,4459751470,plan 4,active
29/1/2023,60095358,4404231632,plan 4,active
29/1/2023,60128263,4335500641,plan 4,active
29/1/2023,60177649,4294361484,plan 4,active
29/1/2023,60177649,4394139825,plan 4,active
29/1/2023,60180497,4260478873,plan 2,active
29/1/2023,60182668,4396049600,plan 4,active
29/1/2023,60185204,4284992070,plan 4,active
29/1/2023,60190048,4291651196,plan 4,active
29/1/2023,60196265,4366809190,plan 2,active
29/1/2023,60210789,4465550619,plan 4,active
29/1/2023,60231169,4284563427,plan 4,active
29/1/2023,60249741,4337419607,plan 2,active
29/1/2023,60249741,4341495207,plan 2,active
29/1/2023,60275431,4260083925,plan 2,active
29/1/2023,60283481,4465899061,plan 4,active
29/1/2023,60286846,4253119682,plan 4,active
29/1/2023,60293793,4328537262,plan 2,active
29/1/2023,60305250,4368272881,plan 4,active
29/1/2023,60314129,4449198930,plan 4,active
29/1/2023,60325890,4302859921,plan 4,active
29/1/2023,60334578,4376156312,plan 4,active
29/1/2023,60352131,4357582789,plan 4,active
29/1/2023,60362304,4361328179,plan 4,active
29/1/2023,60371935,4488061108,plan 4,active
29/1/2023,60371935,4490866771,plan 4,active
29/1/2023,60420043,4524087388,plan 4,active
29/1/2023,60420766,4300872558,plan 6,active
29/1/2023,60424203,4350426559,plan 4,active
29/1/2023,60428037,4528583191,plan 5,active
29/1/2023,60431594,4470173512,plan 4,active
29/1/2023,60448091,4443612525,plan 4,active
29/1/2023,60451854,4288564100,plan 2,active
29/1/2023,60468503,4464162978,plan 4,active
29/1/2023,60502765,4368119137,plan 2,active
29/1/2023,60503592,4396670464,plan 6,active
29/1/2023,60547092,4253404219,plan 2,active
29/1/2023,60633036,4429676024,plan 4,active
29/1/2023,60640337,4321846223,plan 4,active
29/1/2023,60640337,4321846962,plan 4,active
29/1/2023,60640337,4321850733,plan 4,active
29/1/2023,60640337,4334355167,plan 4,active
29/1/2023,60652755,4402771415,plan 4,active
29/1/2023,60654382,4365209666,plan 2,active
29/1/2023,60656869,4443574427,plan 4,active
29/1/2023,60696998,4532811197,plan 4,active
29/1/2023,60708695,4481091739,plan 4,active
29/1/2023,60727608,4253041661,plan 6,active
29/1/2023,60739158,4303164071,plan 4,active
29/1/2023,60993678,4419338675,plan 4,active
29/1/2023,60996351,4409127820,plan 4,active
29/1/2023,60999850,4280374723,plan 4,active
29/1/2023,61033630,4559905683,plan 6,active
29/1/2023,61037872,4517686764,plan 4,active
29/1/2023,61050555,4382801334,plan 4,active
29/1/2023,61050555,4382809049,plan 4,active
29/1/2023,61147382,4256777043,plan 4,active
29/1/2023,61161403,4261297700,plan 2,active
29/1/2023,61182132,4271061206,plan 2,active
29/1/2023,61200068,4284773403,plan 4,active
29/1/2023,61224507,4297976346,plan 4,active
29/1/2023,61229713,4302469905,plan 4,active
29/1/2023,734164,4354067020,plan 4,active
29/1/2023,750184,4378322774,plan 4,active
29/1/2023,773884,4399899864,plan 4,active
29/1/2023,793958,4429273124,plan 4,active
29/1/2023,813354,4488049299,plan 4,active
30/1/2023,60026066,4406868160,plan 4,active
30/1/2023,60027002,4255233448,plan 4,active
30/1/2023,60034217,4442372173,plan 4,active
30/1/2023,60053389,4375744465,plan 4,active
30/1/2023,60082320,4383511050,plan 4,active
30/1/2023,60086737,4459751470,plan 4,active
30/1/2023,60095358,4404231632,plan 4,active
30/1/2023,60128263,4335500641,plan 4,active
30/1/2023,60177649,4294361484,plan 4,active
30/1/2023,60177649,4394139825,plan 4,active
30/1/2023,60180497,4260478873,plan 2,active
30/1/2023,60182668,4396049600,plan 4,active
30/1/2023,60185204,4284992070,plan 4,active
30/1/2023,60190048,4291651196,plan 4,active
30/1/2023,60196265,4366809190,plan 2,active
30/1/2023,60210789,4465550619,plan 4,active
30/1/2023,60231169,4284563427,plan 4,active
30/1/2023,60249741,4337419607,plan 2,active
30/1/2023,60249741,4341495207,plan 2,active
30/1/2023,60275431,4260083925,plan 2,active
30/1/2023,60283481,4465899061,plan 4,active
30/1/2023,60286846,4253119682,plan 4,active
30/1/2023,60293793,4328537262,plan 2,active
30/1/2023,60305250,4368272881,plan 4,active
30/1/2023,60314129,4449198930,plan 4,active
30/1/2023,60325890,4302859921,plan 4,active
30/1/2023,60334578,4376156312,plan 4,active
30/1/2023,60352131,4357582789,plan 4,active
30/1/2023,60362304,4361328179,plan 4,active
30/1/2023,60371935,4488061108,plan 4,active
30/1/2023,60371935,4490866771,plan 4,active
30/1/2023,60420043,4524087388,plan 4,active
30/1/2023,60420766,4300872558,plan 6,active
30/1/2023,60424203,4350426559,plan 4,active
30/1/2023,60428037,4528583191,plan 5,active
30/1/2023,60431594,4470173512,plan 4,active
30/1/2023,60448091,4443612525,plan 4,active
30/1/2023,60451854,4288564100,plan 2,active
30/1/2023,60468503,4464162978,plan 4,active
30/1/2023,60502765,4368119137,plan 2,active
30/1/2023,60503592,4396670464,plan 6,active
30/1/2023,60547092,4253404219,plan 2,active
30/1/2023,60633036,4429676024,plan 4,active
30/1/2023,60640337,4321846223,plan 4,active
30/1/2023,60640337,4321846962,plan 4,active
30/1/2023,60640337,4321850733,plan 4,active
30/1/2023,60640337,4334355167,plan 4,active
30/1/2023,60652755,4402771415,plan 4,active
30/1/2023,60654382,4365209666,plan 2,active
30/1/2023,60656869,4443574427,plan 4,active
30/1/2023,60696998,4532811197,plan 4,active
30/1/2023,60708695,4481091739,plan 4,active
30/1/2023,60727608,4253041661,plan 6,active
30/1/2023,60739158,4303164071,plan 4,active
30/1/2023,60993678,4419338675,plan 4,active
30/1/2023,60996351,4409127820,plan 4,active
30/1/2023,60999850,4280374723,plan 4,active
30/1/2023,61033630,4559905683,plan 6,active
30/1/2023,61037872,4517686764,plan 4,active
30/1/2023,61050555,4382801334,plan 4,active
30/1/2023,61050555,4382809049,plan 4,active
30/1/2023,61147382,4256777043,plan 4,active
30/1/2023,61161403,4261297700,plan 2,active
30/1/2023,61182132,4271061206,plan 2,active
30/1/2023,61200068,4284773403,plan 4,active
30/1/2023,61224507,4297976346,plan 4,active
30/1/2023,61229713,4302469905,plan 4,active
30/1/2023,734164,4354067020,plan 4,active
30/1/2023,750184,4378322774,plan 4,active
30/1/2023,773884,4399899864,plan 4,active
30/1/2023,793958,4429273124,plan 4,active
30/1/2023,813354,4488049299,plan 4,active
31/1/2023,60026066,4406868160,plan 4,active
31/1/2023,60027002,4255233448,plan 4,active
31/1/2023,60034217,4442372173,plan 4,active
31/1/2023,60053389,4375744465,plan 4,active
31/1/2023,60082320,4383511050,plan 4,active
31/1/2023,60086737,4459751470,plan 4,active
31/1/2023,60095358,4404231632,plan 4,active
31/1/2023,60128263,4335500641,plan 4,active
31/1/2023,60177649,4294361484,plan 4,active
31/1/2023,60177649,4394139825,plan 4,active
31/1/2023,60180497,4260478873,plan 2,active
31/1/2023,60182668,4396049600,plan 4,active
31/1/2023,60185204,4284992070,plan 4,active
31/1/2023,60190048,4291651196,plan 4,active
31/1/2023,60196265,4366809190,plan 2,active
31/1/2023,60210789,4465550619,plan 4,active
31/1/2023,60231169,4284563427,plan 4,active
31/1/2023,60249741,4337419607,plan 2,active
31/1/2023,60249741,4341495207,plan 2,active
31/1/2023,60275431,4260083925,plan 2,active
31/1/2023,60283481,4465899061,plan 4,active
31/1/2023,60286846,4253119682,plan 4,active
31/1/2023,60293793,4328537262,plan 2,active
31/1/2023,60305250,4368272881,plan 4,active
31/1/2023,60314129,4449198930,plan 4,active
31/1/2023,60325890,4302859921,plan 4,active
31/1/2023,60334578,4376156312,plan 4,active
31/1/2023,60352131,4357582789,plan 4,active
31/1/2023,60362304,4361328179,plan 4,active
31/1/2023,60371935,4488061108,plan 4,active
31/1/2023,60371935,4490866771,plan 4,active
31/1/2023,60420043,4524087388,plan 4,active
31/1/2023,60420766,4300872558,plan 6,active
31/1/2023,60424203,4350426559,plan 4,active
31/1/2023,60428037,4528583191,plan 5,active
31/1/2023,60431594,4470173512,plan 4,active
31/1/2023,60448091,4443612525,plan 4,active
31/1/2023,60451854,4288564100,plan 2,active
31/1/2023,60468503,4464162978,plan 4,active
31/1/2023,60502765,4368119137,plan 2,active
31/1/2023,60503592,4396670464,plan 6,active
31/1/2023,60547092,4253404219,plan 2,active
31/1/2023,60633036,4429676024,plan 4,active
31/1/2023,60640337,4321846223,plan 4,active
31/1/2023,60640337,4321846962,plan 4,active
31/1/2023,60640337,4321850733,plan 4,active
31/1/2023,60640337,4334355167,plan 4,active
31/1/2023,60652755,4402771415,plan 4,active
31/1/2023,60654382,4365209666,plan 2,active
31/1/2023,60656869,4443574427,plan 4,active
31/1/2023,60696998,4532811197,plan 4,active
31/1/2023,60708695,4481091739,plan 4,active
31/1/2023,60727608,4253041661,plan 6,active
31/1/2023,60739158,4303164071,plan 4,active
31/1/2023,60993678,4419338675,plan 4,active
31/1/2023,60996351,4409127820,plan 4,active
31/1/2023,60999850,4280374723,plan 4,active
31/1/2023,61033630,4559905683,plan 6,active
31/1/2023,61037872,4517686764,plan 4,active
31/1/2023,61050555,4382801334,plan 4,active
31/1/2023,61050555,4382809049,plan 4,active
31/1/2023,61147382,4256777043,plan 4,active
31/1/2023,61161403,4261297700,plan 2,active
31/1/2023,61182132,4271061206,plan 2,active
31/1/2023,61200068,4284773403,plan 4,active
31/1/2023,61224507,4297976346,plan 4,active
31/1/2023,61229713,4302469905,plan 4,active
31/1/2023,734164,4354067020,plan 4,active
31/1/2023,750184,4378322774,plan 4,active
31/1/2023,773884,4399899864,plan 4,active
31/1/2023,793958,4429273124,plan 4,active
31/1/2023,813354,4488049299,plan 4,active
19/1/2023,60018877,4253104123,plan 6,active
19/1/2023,60031254,4421647053,plan 4,active
19/1/2023,60032589,4471900447,plan 4,active
19/1/2023,60036521,4253687226,plan 2,active
19/1/2023,60036521,4253693831,plan 2,active
19/1/2023,60050957,4526229157,plan 4,active
19/1/2023,60053580,4404747358,plan 4,active
19/1/2023,60057127,4475024711,plan 4,active
19/1/2023,60060646,4430785695,plan 4,active
19/1/2023,60065250,4486412386,plan 4,active
19/1/2023,60094898,4374057676,plan 4,active
19/1/2023,60107658,4253080469,plan 2,active
19/1/2023,60118616,4342440227,plan 4,active
19/1/2023,60161384,4477161440,plan 4,active
19/1/2023,60174660,4487148499,plan 4,active
19/1/2023,60191129,4483911357,plan 5,active
19/1/2023,60203323,4325568619,plan 4,active
19/1/2023,60243208,4434041223,plan 4,active
19/1/2023,60243831,4393643149,plan 4,active
19/1/2023,60243831,4393643374,plan 4,active
19/1/2023,60243831,4393643499,plan 4,active
19/1/2023,60243831,4393643594,plan 4,active
19/1/2023,60252436,4387615531,plan 6,active
19/1/2023,60262002,4259590245,plan 4,active
19/1/2023,60279838,4511767246,plan 5,active
19/1/2023,60282713,4261381901,plan 4,active
19/1/2023,60282713,4261382326,plan 4,active
19/1/2023,60282713,4261382710,plan 4,active
19/1/2023,60309235,4465489819,plan 4,active
19/1/2023,60314312,4253054121,plan 4,active
19/1/2023,60329515,4471314650,plan 4,active
19/1/2023,60330719,4256668333,plan 4,active
19/1/2023,60338108,4512254297,plan 4,active
19/1/2023,60340018,4357697718,plan 4,active
19/1/2023,60344864,4358344633,plan 4,active
19/1/2023,60344864,4358346992,plan 4,active
19/1/2023,60366646,4376742201,plan 4,active
19/1/2023,60370869,4304584045,plan 2,active
19/1/2023,60382713,4492606171,plan 5,active
19/1/2023,60382713,4492606529,plan 4,active
19/1/2023,60383850,4256338830,plan 4,active
19/1/2023,60399054,4429907044,plan 4,active
19/1/2023,60401603,4342259636,plan 4,active
19/1/2023,60405178,4315257707,plan 4,active
19/1/2023,60412889,4485185900,plan 4,active
19/1/2023,60430842,4528886820,plan 4,active
19/1/2023,60446007,4503284067,plan 5,active
19/1/2023,60478019,4401059353,plan 4,active
19/1/2023,60500145,4261744048,plan 4,active
19/1/2023,60500145,4456508554,plan 4,active
19/1/2023,60500145,4456514970,plan 4,active
19/1/2023,60507479,4321706990,plan 4,active
19/1/2023,60507479,4322445587,plan 4,active
19/1/2023,60507479,4322475365,plan 4,active
19/1/2023,60530406,4502881646,plan 4,active
19/1/2023,60550167,4360015757,plan 4,active
19/1/2023,60556831,4459752147,plan 5,active
19/1/2023,60556831,4459832778,plan 4,active
19/1/2023,60584439,4434376257,plan 4,active
19/1/2023,60592830,4253089395,plan 2,active
19/1/2023,60628498,4253486187,plan 2,active
19/1/2023,60633259,4253206868,plan 2,active
19/1/2023,60638412,4253418903,plan 4,active
19/1/2023,60638412,4386238439,plan 4,active
19/1/2023,60671181,4441868857,plan 4,active
19/1/2023,60739739,4363797181,plan 4,active
19/1/2023,60754541,4454908452,plan 5,active
19/1/2023,60754541,4460231349,plan 5,active
19/1/2023,60817523,4305131582,plan 4,active
19/1/2023,60912456,4260807456,plan 4,active
19/1/2023,60912456,4260807944,plan 4,active
19/1/2023,60912456,4260813757,plan 4,active
19/1/2023,60983766,4253029491,plan 4,active
19/1/2023,61010218,4392318144,plan 4,active
19/1/2023,61104298,4381908994,plan 4,active
19/1/2023,61131552,4253300741,plan 2,active
19/1/2023,61134415,4253705183,plan 2,active
19/1/2023,61151282,4270104182,plan 4,active
19/1/2023,61159634,4447437733,plan 4,active
19/1/2023,61191275,4277387663,plan 2,active
19/1/2023,61204369,4284457336,plan 4,active
19/1/2023,61233149,4313770246,plan 4,active
19/1/2023,61248587,4317230915,plan 6,active
19/1/2023,61248587,4429903907,plan 6,active
19/1/2023,61250285,4341048240,plan 4,active
19/1/2023,734727,4355752938,plan 4,active
19/1/2023,798918,4437891966,plan 4,active
19/1/2023,811520,4460296023,plan 5,active
19/1/2023,811620,4460654309,plan 4,active
19/1/2023,822540,4478706634,plan 4,active
