"REPORT_DATE","SERVICE_ID","ORDER_TYPE","ORDER_TYPE_L2"
2023-01-26,"4556768151",sign up,transfer
2023-01-28,"4399833935",sign up,new
2023-01-29,"4561615492",sign up,new
2023-01-29,"4562662403",sign up,new
2023-01-30,"4563825962",sign up,new
2023-02-01,"4568257014",sign up,new
2023-02-02,"4349095614",terminate,terminate
2023-02-03,"4571534473",sign up,transfer
2023-02-03,"4571973628",sign up,new
2023-02-04,"4572835000",sign up,new
2023-02-04,"4573054281",sign up,transfer
2023-02-05,"4513223283",terminate,terminate
2023-02-05,"4574549533",sign up,new
2023-02-05,"4575024918",sign up,new
2023-02-06,"4428140649",sign up,new
2023-02-07,"4579382621",sign up,new
2023-02-07,"4579403930",sign up,new
2023-02-08,"4452505412",sign up,new
2023-02-08,"4580991540",sign up,new
2023-02-09,"4529221537",terminate,terminate
2023-02-10,"4583848421",sign up,new
2023-02-10,"4584361096",sign up,new
2023-02-10,"4584403661",sign up,new
2023-02-10,"4584552646",sign up,new
2023-02-11,"4586130375",sign up,new
2023-02-11,"4586199344",sign up,new
2023-02-11,"4586387885",sign up,new
2023-02-12,"4587742099",sign up,new
2023-02-12,"4588015949",sign up,transfer
2023-02-13,"4590198916",sign up,new
2023-02-13,"4591076921",sign up,transfer
2023-02-13,"4591173864",sign up,transfer
2023-02-14,"4591173864",sign up,transfer
2023-02-14,"4591986879",sign up,new
2023-02-15,"4593710595",sign up,transfer
2023-02-15,"4593963334",sign up,new
2023-02-16,"4596689629",sign up,new
2023-02-17,"4598106570",sign up,transfer
2023-02-17,"4598195760",sign up,new
2023-02-17,"4598873234",sign up,new
2023-02-18,"4599382739",sign up,new
2023-02-18,"4599444164",sign up,new
2023-02-19,"4601142334",sign up,new
2023-02-19,"4601673889",sign up,new
2023-02-19,"4602000384",sign up,new
2023-02-22,"4608467411",sign up,transfer
2023-02-24,"4612597199",sign up,new
2023-02-25,"4615459473",sign up,new
2023-02-26,"4615459473",sign up,new
2023-02-26,"4615857175",sign up,new
2023-02-27,"4619427442",sign up,new
2023-02-28,"4620487851",sign up,new
2023-02-28,"4621206958",sign up,new
2023-02-28,"4621840741",sign up,new
2023-02-28,"4623150396",sign up,new
2023-02-28,"4623190002",sign up,transfer
2023-02-28,"4623333063",sign up,new
2023-02-28,"4623529334",sign up,new
2023-02-28,"4625838520",sign up,new
2023-02-23,"4609502611",sign up,new
2023-02-20,"4603990099",sign up,new
2023-02-20,"4604930593",sign up,new
2023-02-20,"4605164733",sign up,new
2023-01-01,"4509649971",sign up,new
2023-01-01,"4509696653",sign up,new
2023-01-01,"4509880146",sign up,new
2023-01-01,"4510138344",sign up,new
2023-01-01,"4510571531",sign up,new
2023-01-02,"4510834269",sign up,new
2023-01-02,"4511710804",sign up,new
2023-01-02,"4511712276",sign up,new
2023-01-02,"4511767552",sign up,new
2023-01-02,"4511875848",sign up,new
2023-01-03,"4509880146",sign up,new
2023-01-03,"4513189716",sign up,new
2023-01-03,"4513987088",sign up,new
2023-01-04,"4505154754",sign up,new
2023-01-04,"4514625204",sign up,new
2023-01-04,"4514746642",sign up,transfer
2023-01-04,"4514934366",sign up,new
2023-01-04,"4515422128",sign up,new
2023-01-05,"4516695321",sign up,new
2023-01-05,"4516834196",sign up,new
2023-01-05,"4516842420",sign up,new
2023-01-05,"4517397531",sign up,new
2023-01-06,"4519143706",sign up,new
2023-01-06,"4519433486",sign up,new
2023-01-07,"4519852666",sign up,new
2023-01-07,"4521168283",sign up,new
2023-01-07,"4521355819",sign up,new
2023-01-08,"4522723446",sign up,new
2023-01-08,"4523438154",sign up,new
2023-01-09,"4524050113",sign up,new
2023-01-10,"4526608431",sign up,new
2023-01-10,"4526701010",sign up,transfer
2023-01-10,"4526794810",sign up,new
2023-01-11,"4528193169",sign up,new
2023-01-11,"4528576692",sign up,new
2023-01-12,"4529212441",sign up,new
2023-01-13,"4532566457",sign up,transfer
2023-01-13,"4532707951",sign up,new
2023-01-14,"4533812457",sign up,new
2023-01-14,"4534123791",sign up,transfer
2023-01-14,"4534277081",sign up,new
2023-01-14,"4534936225",sign up,transfer
2023-01-15,"4324038466",sign up,new
2023-01-15,"4536376807",sign up,new
2023-01-16,"4534123791",sign up,transfer
2023-01-16,"4538186889",sign up,new
2023-01-17,"4540077393",sign up,new
2023-01-17,"4540352850",sign up,new
2023-01-17,"4540557098",sign up,new
2023-01-18,"4542040890",sign up,new
2023-01-19,"4543855412",sign up,new
2023-01-19,"4544106332",sign up,new
2023-01-19,"4544388729",sign up,transfer
2023-01-20,"4337213479",sign up,new
2023-01-20,"4544774363",sign up,new
2023-01-21,"4546231298",sign up,new
2023-01-21,"4547086344",sign up,new
2023-01-21,"4547275712",sign up,transfer
2023-01-21,"4547282113",sign up,transfer
2023-01-21,"4547590761",sign up,new
2023-01-22,"4549546344",sign up,transfer
2023-01-24,"4553584878",sign up,new
2023-01-25,"4555493938",sign up,new
2023-01-26,"4555937744",sign up,new
2023-01-26,"4556117678",sign up,transfer
2023-01-26,"4557189908",sign up,new
2023-01-26,"4557236601",sign up,new
2023-01-27,"4542040890",sign up,new
2023-01-27,"4559021886",sign up,new
2023-01-28,"4560162668",sign up,new
2023-01-28,"4560673031",sign up,new
2023-01-28,"4560680563",sign up,new
2023-01-29,"4561961715",sign up,transfer
2023-01-29,"4562430239",sign up,new
2023-01-29,"4562555121",sign up,new
2023-01-30,"4564875702",sign up,new
2023-02-01,"4567592273",sign up,new
2023-02-01,"4567610433",sign up,transfer
2023-02-01,"4568100168",sign up,new
2023-02-01,"4568126347",sign up,new
2023-02-02,"4570287901",sign up,new
2023-02-03,"4562555121",sign up,new
2023-02-03,"4571453660",sign up,transfer
2023-02-03,"4571997675",sign up,transfer
2023-02-04,"4572457140",sign up,transfer
2023-02-05,"4574818927",sign up,transfer
2023-02-05,"4574958522",sign up,new
2023-02-05,"4575915053",sign up,transfer
2023-02-06,"4576405617",sign up,new
2023-02-06,"4577774722",sign up,new
2023-02-07,"4578563604",sign up,transfer
2023-02-07,"4579172288",sign up,new
2023-02-10,"4577774722",sign up,new
2023-02-10,"4583567459",sign up,transfer
2023-02-12,"4588380334",sign up,new
2023-02-13,"4589695670",sign up,transfer
2023-02-13,"4590400560",sign up,new
2023-02-13,"4590843640",sign up,transfer
2023-02-13,"4590934919",sign up,new
2023-02-13,"4591133675",sign up,new
2023-02-14,"4591177566",sign up,transfer
2023-02-14,"4591256388",sign up,transfer
2023-02-14,"4591256807",sign up,transfer
2023-02-14,"4591307455",sign up,transfer
2023-02-14,"4591475279",sign up,new
2023-02-14,"4591547590",sign up,transfer
2023-02-14,"4591582396",sign up,transfer
2023-02-14,"4592445039",sign up,new
2023-02-14,"4592525634",sign up,new
2023-02-14,"4592702104",sign up,new
2023-02-14,"4592808529",sign up,new
2023-02-15,"4593809391",sign up,new
2023-02-15,"4594245769",sign up,new
2023-02-16,"4590400560",sign up,new
2023-02-16,"4595454499",sign up,transfer
2023-02-16,"4595875228",sign up,transfer
2023-02-17,"4597489210",sign up,new
2023-02-17,"4597943198",sign up,new
2023-02-18,"4599529576",sign up,new
2023-02-18,"4599779822",sign up,new
2023-02-18,"4599897474",sign up,new
2023-02-18,"4599928396",sign up,new
2023-02-18,"4599939944",sign up,new
2023-02-18,"4600191844",sign up,new
2023-02-19,"4601653429",sign up,new
2023-02-19,"4602130772",sign up,transfer
2023-02-19,"4602466376",sign up,new
2023-02-21,"4605827989",sign up,new
2023-02-21,"4606605650",sign up,new
2023-02-22,"4607813952",sign up,new
2023-02-22,"4608745893",sign up,transfer
2023-02-22,"4608909962",sign up,new
2023-02-22,"4609200139",sign up,transfer
2023-02-24,"4612047046",sign up,new
2023-02-25,"4614934064",sign up,new
2023-02-26,"4612047046",sign up,new
2023-02-26,"4617669925",sign up,new
2023-02-27,"4617811089",sign up,new
2023-02-27,"4618473333",sign up,transfer
2023-02-27,"4619292782",sign up,transfer
2023-02-27,"4619456554",sign up,new
2023-02-27,"4619913511",sign up,transfer
2023-02-28,"4304858660",terminate,terminate
2023-02-28,"4590934919",sign up,new
2023-02-28,"4620287047",sign up,transfer
2023-02-28,"4620975482",sign up,new
2023-02-28,"4621111530",sign up,transfer
2023-02-28,"4621585282",sign up,new
2023-02-28,"4622049926",sign up,transfer
2023-02-28,"4622809561",sign up,transfer
2023-02-28,"4624689676",sign up,new
2023-02-28,"4625827584",sign up,new
2023-02-23,"4610524509",sign up,new
2023-02-23,"4611272814",sign up,new
2023-02-20,"4603678029",sign up,new
2023-02-20,"4604090869",sign up,new
2023-02-20,"4605048264",sign up,transfer
2023-01-01,"4508757434",sign up,new
2023-01-01,"4508768473",sign up,new
2023-01-01,"4509282359",sign up,transfer
2023-01-02,"4511160519",sign up,new
2023-01-02,"4511883711",sign up,new
2023-01-03,"4512999006",sign up,new
2023-01-03,"4513075325",sign up,new
2023-01-04,"4515304792",sign up,new
2023-01-05,"4516930777",sign up,new
2023-01-05,"4517009701",sign up,new
2023-01-06,"4364854828",sign up,new
2023-01-06,"4518506801",sign up,new
2023-01-06,"4518778411",sign up,transfer
2023-01-06,"4519212456",sign up,new
2023-01-07,"4520105481",sign up,new
2023-01-07,"4520977588",sign up,new
2023-01-07,"4521448985",sign up,new
2023-01-07,"4521523318",sign up,new
2023-01-08,"4522265227",sign up,transfer
2023-01-08,"4522474321",sign up,new
2023-01-08,"4522491433",sign up,new
2023-01-08,"4523488247",sign up,new
2023-01-10,"4526012249",sign up,transfer
2023-01-10,"4527093105",sign up,new
2023-01-11,"4527796149",sign up,transfer
2023-01-11,"4527835022",sign up,new
2023-01-11,"4527959889",sign up,transfer
2023-01-11,"4528777707",sign up,new
2023-01-11,"4528886349",sign up,new
2023-01-12,"4529519614",sign up,new
2023-01-12,"4530418441",sign up,new
2023-01-12,"4530782256",sign up,transfer
2023-01-13,"4531353663",sign up,new
2023-01-13,"4532643453",sign up,transfer
2023-01-14,"4534128062",sign up,new
2023-01-14,"4534244553",sign up,new
2023-01-15,"4535789896",sign up,new
2023-01-15,"4536603281",sign up,new
2023-01-16,"4538618512",sign up,new
2023-01-17,"4540145772",sign up,new
2023-01-19,"4543591947",sign up,new
2023-01-19,"4543609697",sign up,new
2023-01-19,"4543637140",sign up,new
2023-01-19,"4543651783",sign up,new
2023-01-19,"4544144744",sign up,new
2023-01-20,"4544543987",sign up,new
2023-01-21,"4544543987",sign up,new
2023-01-21,"4546859414",sign up,transfer
2023-01-23,"4550858438",sign up,new
2023-01-23,"4551527763",sign up,new
2023-01-24,"4552117549",sign up,transfer
2023-01-24,"4552926168",sign up,new
2023-01-24,"4553574624",sign up,new
2023-01-25,"4555323382",sign up,new
2023-01-26,"4557001116",sign up,new
2023-01-26,"4557073960",sign up,new
2023-01-29,"4562120329",sign up,transfer
2023-01-29,"4562570949",sign up,transfer
2023-01-30,"4563549752",sign up,transfer
2023-02-02,"4569763137",sign up,new
2023-02-02,"4569984363",sign up,new
2023-02-03,"4570994501",sign up,new
2023-02-03,"4571107189",sign up,transfer
2023-02-03,"4571933122",sign up,new
2023-02-03,"4571942608",sign up,new
2023-02-03,"4572048487",sign up,new
2023-01-31,"4566562027",sign up,new
2023-02-04,"4572260389",sign up,new
2023-02-04,"4573729238",sign up,transfer
2023-02-04,"4574100605",sign up,new
2023-02-05,"4575880125",sign up,new
2023-02-05,"4575917798",sign up,transfer
2023-02-06,"4355975973",sign up,new
2023-02-06,"4576669281",sign up,new
2023-02-07,"4575880125",sign up,new
2023-02-07,"4578971434",sign up,new
2023-02-08,"4580338909",sign up,transfer
2023-02-09,"4581970674",sign up,new
2023-02-10,"4584246690",sign up,new
2023-02-11,"4575917798",terminate,terminate
2023-02-11,"4578971434",sign up,new
2023-02-11,"4585523919",sign up,new
2023-02-11,"4585929929",sign up,new
2023-02-11,"4586798349",sign up,new
2023-02-11,"4587077984",sign up,transfer
2023-02-12,"4588352619",sign up,new
2023-02-12,"4588577476",sign up,new
2023-02-13,"4572048487",sign up,new
2023-02-13,"4589967637",sign up,new
2023-02-13,"4590747272",sign up,new
2023-02-13,"4590824726",sign up,transfer
2023-02-13,"4590965092",sign up,transfer
2023-02-14,"4591184000",sign up,transfer
2023-02-14,"4592223480",sign up,transfer
2023-02-14,"4592561909",sign up,transfer
2023-02-15,"4574100605",sign up,new
2023-02-15,"4594661309",sign up,new
2023-02-16,"4596071864",sign up,new
2023-02-17,"4597619427",sign up,transfer
2023-02-17,"4597708335",sign up,new
2023-02-17,"4597725053",sign up,transfer
2023-02-17,"4598473229",sign up,new
2023-02-18,"4600497174",sign up,new
2023-02-18,"4600786434",sign up,new
2023-02-19,"4602093110",sign up,new
2023-02-19,"4602589789",sign up,transfer
2023-02-21,"4606224172",sign up,new
2023-02-21,"4606465285",sign up,new
2023-02-21,"4606886474",sign up,new
2023-02-22,"4608139279",sign up,new
2023-02-22,"4608765685",sign up,transfer
2023-02-22,"4609154144",sign up,new
2023-02-24,"4492735489",terminate,terminate
2023-02-24,"4611916664",sign up,transfer
2023-02-24,"4612106312",sign up,new
2023-02-25,"4492735489",terminate,terminate
2023-02-25,"4614366123",sign up,new
2023-02-25,"4615272639",sign up,new
2023-02-25,"4615286024",sign up,transfer
2023-02-26,"4617158526",sign up,new
2023-02-26,"4617174648",sign up,new
2023-02-27,"4619575280",sign up,transfer
2023-02-27,"4619917309",sign up,new
2023-02-28,"4620606031",sign up,new
2023-02-28,"4621112181",sign up,new
2023-02-28,"4621234301",sign up,new
2023-02-28,"4621457687",sign up,new
2023-02-28,"4622555816",sign up,new
2023-02-28,"4622840071",sign up,new
2023-02-28,"4622907391",sign up,new
2023-02-28,"4623198904",sign up,new
2023-02-28,"4623267878",sign up,new
2023-02-28,"4623494297",sign up,new
2023-02-28,"4623515312",sign up,new
2023-02-28,"4623770981",sign up,new
2023-02-23,"4610814289",sign up,new
2023-02-23,"4610985332",sign up,new
2023-02-20,"4604338432",sign up,new
2023-02-20,"4605173449",sign up,new
2023-01-01,"4509062083",sign up,new
2023-01-01,"4509605424",sign up,new
2023-01-02,"4511383602",sign up,new
2023-01-03,"4513982465",sign up,new
2023-01-03,"4514073346",sign up,new
2023-01-04,"4514269181",sign up,transfer
2023-01-04,"4514895886",sign up,new
2023-01-04,"4515287564",sign up,new
2023-01-05,"4516843305",sign up,transfer
2023-01-05,"4517103122",sign up,new
2023-01-05,"4517328311",sign up,new
2023-01-05,"4517583789",sign up,new
2023-01-05,"4517671474",sign up,new
2023-01-07,"4520505091",sign up,new
2023-01-07,"4520643073",sign up,new
2023-01-08,"4522374212",sign up,new
2023-01-08,"4522580092",sign up,new
2023-01-08,"4522597754",sign up,new
2023-01-08,"4523438067",sign up,transfer
2023-01-09,"4524387548",sign up,new
2023-01-09,"4524870037",sign up,new
2023-01-10,"4526891320",sign up,new
2023-01-10,"4526994814",sign up,new
2023-01-12,"4529523770",sign up,new
2023-01-12,"4530095087",sign up,new
2023-01-14,"4534391164",sign up,transfer
2023-01-14,"4534738036",sign up,new
2023-01-15,"4535735387",sign up,new
2023-01-15,"4535953387",sign up,new
2023-01-15,"4536597418",sign up,new
2023-01-17,"4539085516",sign up,new
2023-01-17,"4539498081",sign up,new
2023-01-17,"4540153041",sign up,new
2023-01-18,"4541929017",sign up,new
2023-01-19,"4264882360",terminate,terminate
2023-01-19,"4543796313",sign up,transfer
2023-01-20,"4545362966",sign up,transfer
2023-01-21,"4547713325",sign up,new
2023-01-23,"4551008854",sign up,new
2023-01-23,"4551045846",sign up,new
2023-01-23,"4551843721",sign up,new
2023-01-23,"4552071357",sign up,new
2023-01-23,"4552080441",sign up,new
2023-01-25,"4555353426",sign up,new
2023-01-26,"4556472954",sign up,new
2023-01-26,"4557447038",sign up,transfer
2023-01-28,"4560668082",sign up,transfer
2023-01-29,"4535953387",sign up,new
2023-01-29,"4562666207",sign up,new
2023-01-29,"4562704922",sign up,new
2023-01-30,"4563558570",sign up,new
2023-02-01,"4567695810",sign up,new
2023-02-01,"4568013503",sign up,new
2023-02-02,"4569313826",sign up,new
2023-02-02,"4569315846",sign up,new
2023-02-02,"4569605739",sign up,new
2023-01-31,"4565046922",sign up,transfer
2023-01-31,"4566572087",sign up,new
2023-01-31,"4566614359",sign up,new
2023-02-04,"4573163329",sign up,transfer
2023-02-04,"4573240440",sign up,transfer
2023-02-04,"4573390096",sign up,new
2023-02-04,"4573732403",sign up,new
2023-02-05,"4574920128",sign up,new
2023-02-05,"4574928875",sign up,new
2023-02-05,"4574936398",sign up,new
2023-02-06,"4576850589",sign up,new
2023-02-06,"4577064481",sign up,new
2023-02-06,"4577315502",sign up,transfer
2023-02-06,"4577323234",sign up,new
2023-02-07,"4578933747",sign up,new
2023-02-07,"4579024832",sign up,new
2023-02-07,"4579170233",sign up,new
2023-02-07,"4579721059",sign up,new
2023-02-08,"4581036130",sign up,new
2023-02-08,"4581162679",sign up,new
2023-02-10,"4482591173",sign up,new
2023-02-10,"4584994434",sign up,new
2023-02-12,"4573390096",sign up,new
2023-02-12,"4588504979",sign up,transfer
2023-02-12,"4588566214",sign up,transfer
2023-02-13,"4589358634",sign up,new
2023-02-13,"4590516439",sign up,new
2023-02-13,"4590616425",sign up,new
2023-02-13,"4590728646",sign up,transfer
2023-02-13,"4590729488",sign up,new
2023-02-13,"4590755027",sign up,transfer
2023-02-13,"4590808935",sign up,transfer
2023-02-13,"4590932797",sign up,transfer
2023-02-14,"4398682314",sign up,new
2023-02-14,"4591393399",sign up,new
2023-02-14,"4591393888",sign up,transfer
2023-02-14,"4591454616",sign up,new
2023-02-14,"4591485907",sign up,new
2023-02-14,"4591534201",sign up,transfer
2023-02-14,"4592158284",sign up,new
2023-02-15,"4594127285",sign up,transfer
2023-02-15,"4594177550",sign up,transfer
2023-02-16,"4596698119",sign up,new
2023-02-18,"4599308939",sign up,new
