"REPORT_DATE","SERVICE_ID","SERVICE_NAME","SERVICE"
2023-02-13,"4476319076",plan 4,mobile
2023-02-13,"4589170249",plan 4,mobile
2023-02-13,"4590879942",plan 4,mobile
2023-02-13,"4590918286",plan 4,mobile
2023-02-13,"4590967444",plan 5,mobile
2023-02-14,"4278422505",plan 2,mobile
2023-02-14,"4279564589",plan 2,mobile
2023-02-14,"4279917732",plan 4,mobile
2023-02-14,"4351024485",plan 4,mobile
2023-02-14,"4352717787",plan 4,mobile
2023-02-14,"4435820385",plan 4,mobile
2023-02-14,"4436204838",plan 4,mobile
2023-02-14,"4479688537",plan 4,mobile
2023-02-14,"4591354796",plan 4,mobile
2023-02-15,"4253043080",plan 4,mobile
2023-02-15,"4253045668",plan 6,mobile
2023-02-15,"4328078460",plan 4,mobile
2023-02-15,"4389844016",plan 4,mobile
2023-02-15,"4437030507",plan 4,mobile
2023-02-15,"4437129092",plan 4,mobile
2023-02-16,"4253177703",plan 4,mobile
2023-02-16,"4253191907",plan 4,mobile
2023-02-16,"4253203945",plan 2,mobile
2023-02-16,"4253256092",plan 2,mobile
2023-02-16,"4259167864",plan 2,mobile
2023-02-16,"4391547245",plan 4,mobile
2023-02-16,"4483874967",plan 4,mobile
2023-02-16,"4484141959",plan 4,mobile
2023-02-18,"4268697058",plan 4,mobile
2023-02-18,"4356938580",plan 4,mobile
2023-02-18,"4441844646",plan 4,mobile
2023-02-18,"4485605230",plan 4,mobile
2023-02-19,"4259538174",plan 2,mobile
2023-02-19,"4331354296",plan 4,mobile
2023-02-19,"4395553896",plan 6,mobile
2023-02-19,"4437129092",plan 4,mobile
2023-02-19,"4443358885",plan 4,mobile
2023-02-19,"4443373313",plan 4,mobile
2023-02-19,"4543921574",plan 5,mobile
2023-02-21,"4377290534",plan 4,mobile
2023-02-21,"4396764217",plan 4,mobile
2023-02-21,"4398544135",plan 4,mobile
2023-02-21,"4544785252",plan 5,mobile
2023-02-22,"4254038998",plan 4,mobile
2023-02-22,"4286339076",plan 4,mobile
2023-02-22,"4399843669",plan 4,mobile
2023-02-22,"4400180331",plan 4,mobile
2023-02-22,"4447740449",plan 4,mobile
2023-02-22,"4489539284",plan 4,mobile
2023-02-22,"4493530889",plan 4,mobile
2023-02-22,"4607746906",plan 4,mobile
2023-02-22,"4608977725",plan 4,mobile
2023-02-24,"4451095181",plan 4,mobile
2023-02-24,"4611724539",plan 5,mobile
2023-02-25,"4297719435",plan 4,mobile
2023-02-25,"4335662043",plan 4,mobile
2023-02-25,"4615112421",plan 4,mobile
2023-02-26,"4298102841",plan 4,mobile
2023-02-26,"4365387604",plan 4,mobile
2023-02-26,"4396764217",plan 4,mobile
2023-02-26,"4401844878",plan 4,mobile
2023-02-26,"4498742704",plan 4,mobile
2023-02-26,"4556346511",plan 5,mobile
2023-02-27,"4419621971",plan 4,mobile
2023-02-27,"4558269632",plan 4,mobile
2023-02-28,"4317110599",plan 4,mobile
2023-02-28,"4317230652",plan 4,mobile
2023-02-28,"4544598083",plan 4,mobile
2023-02-28,"4300873279",plan 2,mobile
2023-02-28,"4317878028",plan 4,mobile
2023-02-28,"4413053482",plan 4,mobile
2023-02-28,"4458144342",plan 4,mobile
2023-02-28,"4459446423",plan 4,mobile
2023-02-28,"4569964677",plan 4,mobile
2023-02-28,"4625280584",plan 4,mobile
2023-02-23,"4253378132",plan 2,mobile
2023-02-23,"4493373034",plan 4,mobile
2023-02-23,"4493690998",plan 4,mobile
2023-02-23,"4544971893",plan 5,mobile
2023-02-23,"4551733952",plan 4,mobile
2023-02-20,"4270630459",plan 4,mobile
2023-02-20,"4396753132",plan 4,mobile
2023-02-20,"4444118204",plan 4,mobile
2023-02-20,"4488657121",plan 5,mobile
2023-02-20,"4544767537",plan 4,mobile
2023-02-20,"4545662262",plan 5,mobile
2023-01-01,"4275886451",plan 4,mobile
2023-01-01,"4279664706",plan 4,mobile
2023-01-02,"4416343928",plan 4,mobile
2023-01-02,"4511306452",plan 4,mobile
2023-01-03,"4417136604",plan 4,mobile
2023-01-03,"4417717272",plan 4,mobile
2023-01-03,"4513848272",plan 4,mobile
2023-01-04,"4465491035",plan 4,mobile
2023-01-05,"4287517266",plan 4,mobile
2023-01-05,"4467146782",plan 4,mobile
2023-01-05,"4467480868",plan 4,mobile
2023-01-07,"4424969430",plan 4,mobile
2023-01-07,"4521637798",plan 4,mobile
2023-01-08,"4288749175",plan 4,mobile
2023-01-08,"4323304887",plan 4,mobile
2023-01-08,"4415768117",plan 4,mobile
2023-01-08,"4471638286",plan 4,mobile
2023-01-08,"4523012023",plan 6,mobile
2023-01-09,"4320501107",plan 4,mobile
2023-01-09,"4472860127",plan 4,mobile
2023-01-09,"4525204821",plan 4,mobile
2023-01-10,"4266281279",plan 4,mobile
2023-01-10,"4278598547",plan 4,mobile
2023-01-10,"4306306980",plan 4,mobile
2023-01-10,"4474241348",plan 4,mobile
2023-01-11,"4300872558",plan 6,mobile
2023-01-11,"4475532369",plan 4,mobile
2023-01-11,"4528580313",plan 6,mobile
2023-01-12,"4255781753",plan 4,mobile
2023-01-12,"4278181833",plan 4,mobile
2023-01-13,"4479408457",plan 4,mobile
2023-01-14,"4325068090",plan 4,mobile
2023-01-14,"4480848084",plan 4,mobile
2023-01-14,"4534738013",plan 4,mobile
2023-01-15,"4253027873",plan 4,mobile
2023-01-15,"4253052342",plan 4,mobile
2023-01-15,"4253082619",plan 4,mobile
2023-01-15,"4253083784",plan 2,mobile
2023-01-15,"4292541483",plan 4,mobile
2023-01-15,"4353751175",plan 6,mobile
2023-01-16,"4253142722",plan 2,mobile
2023-01-16,"4253221535",plan 2,mobile
2023-01-16,"4483409231",plan 4,mobile
2023-01-16,"4538727478",plan 5,mobile
2023-01-17,"4253085084",plan 2,mobile
2023-01-17,"4280407608",plan 4,mobile
2023-01-17,"4367289018",plan 4,mobile
2023-01-17,"4440915531",plan 4,mobile
2023-01-18,"4253487042",plan 2,mobile
2023-01-18,"4253514010",plan 2,mobile
2023-01-18,"4330323370",plan 6,mobile
2023-01-18,"4441541912",plan 4,mobile
2023-01-18,"4542420067",plan 4,mobile
2023-01-19,"4259954109",plan 2,mobile
2023-01-19,"4294185851",plan 4,mobile
2023-01-19,"4294665911",plan 4,mobile
2023-01-19,"4395614617",plan 4,mobile
2023-01-19,"4440377529",plan 4,mobile
2023-01-19,"4544516316",plan 5,mobile
2023-01-20,"4396437682",plan 2,mobile
2023-01-20,"4489916798",plan 4,mobile
2023-01-20,"4489920359",plan 4,mobile
2023-01-20,"4544598150",plan 4,mobile
2023-01-21,"4271243807",plan 2,mobile
2023-01-21,"4292788444",plan 4,mobile
2023-01-21,"4358584097",plan 4,mobile
2023-01-21,"4359095890",plan 4,mobile
2023-01-21,"4446127717",plan 4,mobile
2023-01-21,"4548054177",plan 5,mobile
2023-01-22,"4313070696",plan 4,mobile
2023-01-23,"4254226339",plan 4,mobile
2023-01-23,"4362207253",plan 4,mobile
2023-01-24,"4402321189",plan 4,mobile
2023-01-24,"4451175554",plan 4,mobile
2023-01-25,"4254673423",plan 4,mobile
2023-01-25,"4315064904",plan 4,mobile
2023-01-25,"4362264432",plan 4,mobile
2023-01-25,"4555479053",plan 4,mobile
2023-01-26,"4296308310",plan 2,mobile
2023-01-26,"4336118140",plan 4,mobile
2023-01-26,"4366041799",plan 4,mobile
2023-01-26,"4453958074",plan 4,mobile
2023-01-26,"4556893085",plan 4,mobile
2023-01-27,"4407385900",plan 4,mobile
2023-01-28,"4455973942",plan 4,mobile
2023-01-28,"4502666036",plan 5,mobile
2023-01-29,"4410387023",plan 4,mobile
2023-01-30,"4340135434",plan 4,mobile
2023-01-30,"4457270867",plan 4,mobile
2023-02-01,"4275886451",plan 4,mobile
2023-02-01,"4568109420",plan 4,mobile
2023-02-02,"4416343928",plan 4,mobile
2023-02-02,"4511306452",plan 4,mobile
2023-02-02,"4569680453",plan 4,mobile
2023-02-03,"4417136604",plan 4,mobile
2023-02-03,"4417717272",plan 4,mobile
2023-02-03,"4513848272",plan 4,mobile
2023-01-31,"4368799017",plan 2,mobile
2023-01-31,"4508126338",plan 6,mobile
2023-01-31,"4565873743",plan 4,mobile
2023-01-31,"4566527839",plan 4,mobile
2023-02-05,"4287517266",plan 4,mobile
2023-02-05,"4467146782",plan 4,mobile
2023-02-05,"4467480868",plan 4,mobile
2023-02-06,"4577160741",plan 5,mobile
2023-02-07,"4424969430",plan 4,mobile
2023-02-07,"4521637798",plan 4,mobile
2023-02-08,"4288749175",plan 4,mobile
2023-02-08,"4323304887",plan 4,mobile
2023-02-08,"4415768117",plan 4,mobile
2023-02-08,"4523012023",plan 6,mobile
2023-02-09,"4320501107",plan 4,mobile
2023-02-09,"4472860127",plan 4,mobile
2023-02-09,"4525204821",plan 4,mobile
2023-02-10,"4266281279",plan 4,mobile
2023-02-10,"4278598547",plan 4,mobile
2023-02-10,"4306306980",plan 4,mobile
2023-02-10,"4474241348",plan 4,mobile
2023-02-10,"4528580313",plan 6,mobile
2023-02-10,"4584792548",plan 5,mobile
2023-02-11,"4300872558",plan 6,mobile
2023-02-11,"4475532369",plan 4,mobile
2023-02-11,"4528580313",plan 6,mobile
2023-02-11,"4586655807",plan 4,mobile
2023-02-12,"4255781753",plan 4,mobile
2023-02-12,"4278181833",plan 4,mobile
2023-02-13,"4479408457",plan 4,mobile
2023-02-13,"4590750726",plan 5,mobile
2023-02-13,"4590959756",plan 5,mobile
2023-02-14,"4471638286",plan 4,mobile
2023-02-14,"4480848084",plan 4,mobile
2023-02-14,"4534738013",plan 4,mobile
2023-02-14,"4591484917",plan 4,mobile
2023-02-14,"4592060023",plan 4,mobile
2023-02-14,"4592973166",plan 4,mobile
2023-02-14,"4593081944",plan 4,mobile
2023-02-15,"4253027873",plan 4,mobile
2023-02-15,"4253052342",plan 4,mobile
2023-02-15,"4253082619",plan 4,mobile
2023-02-15,"4253083784",plan 2,mobile
2023-02-15,"4292541483",plan 4,mobile
2023-02-15,"4325068090",plan 4,mobile
2023-02-15,"4353751175",plan 6,mobile
2023-02-16,"4253142722",plan 2,mobile
2023-02-16,"4253221535",plan 2,mobile
2023-02-16,"4483409231",plan 4,mobile
2023-02-16,"4538727478",plan 5,mobile
2023-02-16,"4596007553",plan 4,mobile
2023-02-16,"4596904289",plan 4,mobile
2023-02-17,"4253085084",plan 2,mobile
2023-02-17,"4280407608",plan 4,mobile
2023-02-17,"4367289018",plan 4,mobile
2023-02-17,"4440915531",plan 4,mobile
2023-02-17,"4597517357",plan 4,mobile
2023-02-18,"4253487042",plan 2,mobile
2023-02-18,"4253514010",plan 2,mobile
2023-02-18,"4330323370",plan 6,mobile
2023-02-18,"4441541912",plan 4,mobile
2023-02-18,"4542420067",plan 4,mobile
2023-02-19,"4259954109",plan 2,mobile
2023-02-19,"4294185851",plan 4,mobile
2023-02-19,"4294665911",plan 4,mobile
2023-02-19,"4395614617",plan 4,mobile
2023-02-19,"4440377529",plan 4,mobile
2023-02-19,"4601391221",plan 4,mobile
2023-02-21,"4271243807",plan 2,mobile
2023-02-21,"4292788444",plan 4,mobile
2023-02-21,"4358584097",plan 4,mobile
2023-02-21,"4359095890",plan 4,mobile
2023-02-21,"4446127717",plan 4,mobile
2023-02-21,"4606422917",plan 4,mobile
2023-02-22,"4313070696",plan 4,mobile
2023-02-22,"4608248866",plan 4,mobile
2023-02-24,"4402321189",plan 4,mobile
2023-02-24,"4451175554",plan 4,mobile
2023-02-24,"4611986008",plan 4,mobile
2023-02-24,"4612682329",plan 4,mobile
2023-02-24,"4613223539",plan 4,mobile
2023-02-25,"4254673423",plan 4,mobile
2023-02-25,"4315064904",plan 4,mobile
2023-02-25,"4362264432",plan 4,mobile
2023-02-25,"4555479053",plan 4,mobile
2023-02-25,"4613928306",plan 4,mobile
2023-02-25,"4615342201",plan 4,mobile
2023-02-26,"4296308310",plan 2,mobile
2023-02-26,"4336118140",plan 4,mobile
2023-02-26,"4366041799",plan 4,mobile
2023-02-26,"4453958074",plan 4,mobile
2023-02-26,"4556893085",plan 4,mobile
2023-02-27,"4407385900",plan 4,mobile
2023-02-28,"4455973942",plan 4,mobile
2023-02-28,"4502666036",plan 5,mobile
2023-02-28,"4544516316",plan 5,mobile
2023-02-28,"4548054177",plan 5,mobile
2023-02-28,"4410387023",plan 4,mobile
2023-02-28,"4340135434",plan 4,mobile
2023-02-28,"4457270867",plan 4,mobile
2023-02-28,"4508126338",plan 6,mobile
2023-02-28,"4565873743",plan 4,mobile
2023-02-23,"4254226339",plan 4,mobile
2023-02-23,"4362207253",plan 4,mobile
2023-02-20,"4396437682",plan 2,mobile
2023-02-20,"4489916798",plan 4,mobile
2023-02-20,"4489920359",plan 4,mobile
2023-02-20,"4544598150",plan 4,mobile
2023-02-20,"4604269844",plan 6,mobile
2023-01-01,"4261218980",plan 2,mobile
2023-01-01,"4262460836",plan 2,mobile
2023-01-01,"4508771277",plan 5,mobile
2023-01-02,"4264032870",plan 2,mobile
2023-01-02,"4416676658",plan 4,mobile
2023-01-03,"4463692946",plan 4,mobile
2023-01-03,"4512881134",plan 4,mobile
2023-01-03,"4513291339",plan 4,mobile
2023-01-04,"4419602948",plan 4,mobile
2023-01-04,"4465468224",plan 4,mobile
2023-01-04,"4466044133",plan 4,mobile
2023-01-04,"4515441546",plan 4,mobile
2023-01-05,"4285104140",plan 6,mobile
2023-01-05,"4343805710",plan 4,mobile
2023-01-05,"4466965756",plan 4,mobile
2023-01-06,"4335314100",plan 4,mobile
2023-01-06,"4338102742",plan 4,mobile
2023-01-06,"4467965697",plan 4,mobile
2023-01-06,"4515441546",plan 4,mobile
2023-01-06,"4519467495",plan 4,mobile
2023-01-07,"4319213760",plan 4,mobile
2023-01-07,"4346285230",plan 4,mobile
2023-01-07,"4469993275",plan 2,mobile
2023-01-08,"4305061704",plan 4,mobile
2023-01-09,"4257495712",plan 2,mobile
2023-01-09,"4467965697",plan 4,mobile
2023-01-09,"4473150639",plan 4,mobile
2023-01-09,"4525264847",plan 4,mobile
2023-01-10,"4324988427",plan 4,mobile
2023-01-10,"4383384756",plan 4,mobile
2023-01-10,"4422475795",plan 4,mobile
2023-01-10,"4526226280",plan 4,mobile
2023-01-10,"4527281987",plan 4,mobile
2023-01-12,"4258239964",plan 6,mobile
2023-01-12,"4530376665",plan 4,mobile
2023-01-13,"4252742015",plan 4,mobile
2023-01-13,"4258505864",plan 4,mobile
2023-01-13,"4386926108",plan 4,mobile
2023-01-13,"4434039547",plan 4,mobile
2023-01-13,"4435030307",plan 4,mobile
2023-01-13,"4478599989",plan 4,mobile
2023-01-14,"4258754877",plan 4,mobile
2023-01-14,"4289456476",plan 4,mobile
2023-01-14,"4388145824",plan 2,mobile
2023-01-14,"4388909513",plan 6,mobile
2023-01-15,"4253076649",plan 2,mobile
2023-01-15,"4328227487",plan 4,mobile
2023-01-15,"4389199758",plan 4,mobile
2023-01-15,"4482387212",plan 4,mobile
2023-01-15,"4535368425",plan 4,mobile
2023-01-16,"4253158528",plan 2,mobile
2023-01-16,"4389655304",plan 4,mobile
2023-01-17,"4253308301",plan 4,mobile
2023-01-17,"4258857890",plan 4,mobile
2023-01-17,"4329946355",plan 4,mobile
2023-01-17,"4392015532",plan 4,mobile
2023-01-17,"4485689620",plan 4,mobile
2023-01-17,"4540557361",plan 5,mobile
2023-01-17,"4540697162",plan 4,mobile
2023-01-19,"4281124227",plan 6,mobile
2023-01-19,"4357855417",plan 4,mobile
2023-01-20,"4311885290",plan 4,mobile
2023-01-20,"4489397405",plan 4,mobile
2023-01-20,"4489767136",plan 4,mobile
2023-01-20,"4544876247",plan 4,mobile
2023-01-20,"4545766731",plan 4,mobile
2023-01-21,"4253950164",plan 4,mobile
2023-01-21,"4282960485",plan 4,mobile
2023-01-21,"4397597400",plan 4,mobile
2023-01-21,"4446897878",plan 4,mobile
2023-01-21,"4546932080",plan 5,mobile
2023-01-21,"4547352754",plan 4,mobile
2023-01-21,"4548093091",plan 4,mobile
2023-01-22,"4549960995",plan 4,mobile
2023-01-23,"4296534349",plan 4,mobile
2023-01-23,"4400918676",plan 4,mobile
2023-01-23,"4449647385",plan 4,mobile
2023-01-23,"4494762207",plan 4,mobile
2023-01-24,"4402729791",plan 4,mobile
2023-01-24,"4451348733",plan 4,mobile
2023-01-24,"4496539286",plan 4,mobile
2023-01-24,"4552630544",plan 4,mobile
2023-01-25,"4315286416",plan 4,mobile
2023-01-25,"4451439174",plan 5,mobile
2023-01-25,"4452001774",plan 4,mobile
2023-01-25,"4498365247",plan 4,mobile
2023-01-26,"4316144840",plan 4,mobile
2023-01-26,"4391406698",plan 4,mobile
2023-01-26,"4556941919",plan 4,mobile
2023-01-27,"4254899248",plan 4,mobile
2023-01-27,"4284937217",plan 2,mobile
2023-01-27,"4315627009",plan 4,mobile
2023-01-27,"4501515347",plan 4,mobile
2023-01-27,"4558483185",plan 4,mobile
2023-01-28,"4501800943",plan 5,mobile
2023-01-28,"4560221977",plan 4,mobile
2023-01-29,"4262819858",plan 2,mobile
2023-01-29,"4561925257",plan 5,mobile
2023-01-29,"4562612595",plan 4,mobile
2023-01-30,"4457679955",plan 5,mobile
2023-01-30,"4460077246",plan 4,mobile
2023-01-30,"4506898012",plan 4,mobile
2023-02-01,"4261218980",plan 2,mobile
2023-02-01,"4262460836",plan 2,mobile
2023-02-01,"4508771277",plan 5,mobile
2023-02-02,"4264032870",plan 2,mobile
2023-02-02,"4416676658",plan 4,mobile
2023-02-03,"4463692946",plan 4,mobile
2023-02-03,"4512881134",plan 4,mobile
2023-02-03,"4513291339",plan 4,mobile
2023-01-31,"4552630544",plan 4,mobile
2023-02-04,"4419602948",plan 4,mobile
2023-02-04,"4465468224",plan 4,mobile
2023-02-04,"4515441546",plan 4,mobile
2023-02-04,"4573437460",plan 6,mobile
2023-02-05,"4285104140",plan 6,mobile
2023-02-05,"4343805710",plan 4,mobile
2023-02-05,"4466965756",plan 4,mobile
2023-02-06,"4335314100",plan 4,mobile
2023-02-06,"4338102742",plan 4,mobile
2023-02-06,"4519467495",plan 4,mobile
2023-02-06,"4577356277",plan 4,mobile
2023-02-06,"4577755354",plan 4,mobile
2023-02-07,"4346285230",plan 4,mobile
2023-02-07,"4469993275",plan 2,mobile
2023-02-08,"4305061704",plan 4,mobile
2023-02-08,"4319213760",plan 4,mobile
2023-02-08,"4580459720",plan 4,mobile
2023-02-08,"4581347328",plan 4,mobile
2023-02-09,"4257495712",plan 2,mobile
2023-02-09,"4473150639",plan 4,mobile
2023-02-09,"4525264847",plan 4,mobile
2023-02-09,"4582327084",plan 5,mobile
2023-02-10,"4324988427",plan 4,mobile
2023-02-10,"4383384756",plan 4,mobile
2023-02-10,"4422475795",plan 4,mobile
2023-02-10,"4527281987",plan 4,mobile
2023-02-10,"4583754914",plan 4,mobile
2023-02-10,"4583985689",plan 4,mobile
2023-02-10,"4584891368",plan 4,mobile
2023-02-11,"4258505864",plan 4,mobile
2023-02-12,"4258239964",plan 6,mobile
2023-02-12,"4530376665",plan 4,mobile
2023-02-12,"4588894711",plan 4,mobile
2023-02-12,"4589083271",plan 4,mobile
2023-02-13,"4252742015",plan 4,mobile
2023-02-13,"4386926108",plan 4,mobile
2023-02-13,"4434039547",plan 4,mobile
2023-02-13,"4435030307",plan 4,mobile
2023-02-13,"4478599989",plan 4,mobile
2023-02-13,"4590755574",plan 4,mobile
2023-02-13,"4590977140",plan 4,mobile
2023-02-13,"4591163806",plan 4,mobile
2023-02-14,"4258754877",plan 4,mobile
2023-02-14,"4388145824",plan 2,mobile
2023-02-14,"4388909513",plan 6,mobile
2023-02-14,"4584891368",plan 4,mobile
2023-02-14,"4591192486",plan 5,mobile
2023-02-14,"4591844056",plan 4,mobile
2023-02-15,"4253076649",plan 2,mobile
2023-02-15,"4289456476",plan 4,mobile
2023-02-15,"4328227487",plan 4,mobile
2023-02-15,"4389199758",plan 4,mobile
2023-02-15,"4482387212",plan 4,mobile
2023-02-15,"4535368425",plan 4,mobile
2023-02-16,"4253158528",plan 2,mobile
2023-02-16,"4389655304",plan 4,mobile
2023-02-17,"4253308301",plan 4,mobile
2023-02-17,"4329946355",plan 4,mobile
2023-02-17,"4392015532",plan 4,mobile
2023-02-17,"4540557361",plan 5,mobile
2023-02-17,"4540697162",plan 4,mobile
2023-02-18,"4485689620",plan 4,mobile
2023-02-19,"4281124227",plan 6,mobile
2023-02-19,"4357855417",plan 4,mobile
2023-02-19,"4602673149",plan 4,mobile
2023-02-21,"4253950164",plan 4,mobile
2023-02-21,"4282960485",plan 4,mobile
2023-02-21,"4446897878",plan 4,mobile
2023-02-21,"4546932080",plan 5,mobile
2023-02-21,"4547352754",plan 4,mobile
2023-02-21,"4548093091",plan 4,mobile
2023-02-21,"4606644727",plan 4,mobile
2023-02-22,"4397597400",plan 4,mobile
2023-02-22,"4549960995",plan 4,mobile
2023-02-22,"4607773691",plan 4,mobile
2023-02-22,"4608722969",plan 4,mobile
2023-02-24,"4402729791",plan 4,mobile
2023-02-24,"4496539286",plan 4,mobile
2023-02-25,"4315286416",plan 4,mobile
2023-02-25,"4451348733",plan 4,mobile
2023-02-25,"4451439174",plan 5,mobile
2023-02-25,"4452001774",plan 4,mobile
2023-02-25,"4498365247",plan 4,mobile
2023-02-25,"4613540868",plan 4,mobile
2023-02-26,"4316144840",plan 4,mobile
2023-02-26,"4391406698",plan 4,mobile
2023-02-26,"4556941919",plan 4,mobile
2023-02-27,"4254899248",plan 4,mobile
2023-02-27,"4284937217",plan 2,mobile
2023-02-27,"4315627009",plan 4,mobile
2023-02-27,"4501515347",plan 4,mobile
2023-02-27,"4558483185",plan 4,mobile
2023-02-27,"4618591936",plan 4,mobile
2023-02-28,"4501800943",plan 5,mobile
2023-02-28,"4560221977",plan 4,mobile
2023-02-28,"4621513464",plan 4,mobile
2023-02-28,"4262819858",plan 2,mobile
2023-02-28,"4561925257",plan 5,mobile
2023-02-28,"4562612595",plan 4,mobile
2023-02-28,"4623657199",plan 4,mobile
2023-02-28,"4457679955",plan 5,mobile
2023-02-28,"4460077246",plan 4,mobile
2023-02-23,"4296534349",plan 4,mobile
2023-02-23,"4400918676",plan 4,mobile
2023-02-23,"4449647385",plan 4,mobile
2023-02-23,"4494762207",plan 4,mobile
2023-02-23,"4611021005",plan 4,mobile
2023-02-20,"4311885290",plan 4,mobile
2023-02-20,"4489397405",plan 4,mobile
2023-02-20,"4489767136",plan 4,mobile
2023-02-20,"4544876247",plan 4,mobile
2023-02-20,"4545766731",plan 4,mobile
2023-01-01,"4255709376",plan 2,mobile
2023-01-01,"4263889669",plan 2,mobile
2023-01-01,"4372177250",plan 4,mobile
2023-01-02,"4462504312",plan 4,mobile
2023-01-03,"4464225413",plan 4,mobile
